cde_cds_code,cde_school_cde,cde_districtname,cde_school_address,cde_closed_school,lausd_local_district,charterorother,survey_status,charterschool,cde_mingrade,cde_maxgrade,schoolenrollment,cde_englishlearnersschool,cde_freereducedmealsschool,cde_aioran_pct,cde_asian_pct,cde_pi_pct,cde_filipino_pct,cde_latino_pct,cde_afamnh_pct,cde_whitenh_pct,cde_twoormore_pct,cde_nonerprt_pct,cde_dance_course_count,cde_music_course_count,cde_drama_course_count,cde_visual_arts_course_count,cde_media_arts_course_count,cde_estimatedfte_sum_dance,cde_estimatedfte_sum_music,cde_estimatedfte_sum_drama,cde_estimatedfte_sum_visualarts,cde_estimatedfte_sum_mediaarts,cde_9th_grade_dance_enrollment,cde_10th_grade_dance_enrollment,cde_11th_grade_dance_enrollment,cde_12th_grade_dance_enrollment,cde_9th_grade_music_enrollment,cde_10th_grade_music_enrollment,cde_11th_grade_music_enrollment,cde_12th_grade_music_enrollment,cde_9th_grade_drama_enrollment,cde_10th_grade_drama_enrollment,cde_11th_grade_drama_enrollment,cde_12th_grade_drama_enrollment,cde_9th_grade_visual_arts_enrollment,cde_10th_grade_visual_arts_enrollment,cde_11th_grade_visual_arts_enrollment,cde_12th_grade_visual_arts_enrollment,cde_9th_grade_media_arts_enrollment,cde_10th_grade_media_arts_enrollment,cde_11th_grade_media_arts_enrollment,cde_12th_grade_media_arts_enrollment,cde_9th_grade_dance_courses,cde_10th_grade_dance_courses,cde_11th_grade_dance_courses,cde_12th_grade_dance_courses,cde_9th_grade_music_courses,cde_10th_grade_music_courses,cde_11th_grade_music_courses,cde_12th_grade_music_courses,cde_9th_grade_drama_courses,cde_10th_grade_drama_courses,cde_11th_grade_drama_courses,cde_12th_grade_drama_courses,cde_9th_grade_visual_arts_courses,cde_10th_grade_visual_arts_courses,cde_11th_grade_visual_arts_courses,cde_12th_grade_visual_arts_courses,cde_9th_grade_media_arts_courses,cde_10th_grade_media_arts_courses,cde_11th_grade_media_arts_courses,cde_12th_grade_media_arts_courses,elementary,es_prektk,es_kinder,es_1st,es_2nd,es_3rd,es_4th,es_5th,es_6th,es_7th,es_8th,es_dance,esd_prektk,esd_kinder,esd_1st,esd_2nd,esd_3rd,esd_4th,esd_5th,esd_6th,esd_7th,esd_8th,esd_prektk_students,esd_kinder_students,esd_1st_students,esd_2nd_students,esd_3rd_students,esd_4th_students,esd_5th_students,esd_6th_students,esd_7th_students,esd_8th_students,esd_fte_rec,esd_teachingartist_specify,es_music,esm_prektk,esm_kinder,esm_1st,esm_2nd,esm_3rd,esm_4th,esm_5th,esm_6th,esm_7th,esm_8th,esm_prektk_students,esm_kinder_students,esm_1st_students,esm_2nd_students,esm_3rd_students,esm_4th_students,esm_5th_students,esm_6th_students,esm_7th_students,esm_8th_students,esm_fte_rec,esm_teachingartist_specify,es_theater,est_prektk,est_kinder,est_1st,est_2nd,est_3rd,est_4th,est_5th,est_6th,est_7th,est_8th,est_prektk_students,est_kinder_students,est_1st_students,est_2nd_students,est_3rd_students,est_4th_students,est_5th_students,est_6th_students,est_7th_students,est_8th_students,est_fte_rec,est_teachingartist_specify,es_visualarts,esva_prektk,esva_kinder,esva_1st,esva_2nd,esva_3rd,esva_4th,esva_5th,esva_6th,esva_7th,esva_8th,esva_prektk_students,esva_kinder_students,esva_1st_students,esva_2nd_students,esva_3rd_students,esva_4th_students,esva_5th_students,esva_6th_students,esva_7th_students,esva_8th_students,esva_fte_rec,esva_teachingartist_specify,es_mediaarts,esma_prektk,esma_kinder,esma_1st,esma_2nd,esma_3rd,esma_4th,esma_5th,esma_6th,esma_7th,esma_8th,esma_prektk_students,esma_kinder_students,esma_1st_students,esma_2nd_students,esma_3rd_students,esma_4th_students,esma_5th_students,esma_6th_students,esma_7th_students,esma_8th_students,esma_fte_rec,esma_teachingartist_specify,esas_dance,esas_music,esas_theater,esas_visualarts,esas_mediaarts,estypeartscurric,es_organization,secondary,ss_9th,ss_10th,ss_11th,ss_12th,ss_dance,ssd_teachingartist_specify,ss_music,ssm_teachingartist_specify,ss_theater,sst_teachingartist_specify,ss_visualarts,ssva_teachingartist_specify,ss_mediaarts,ssma_teachingartist_specify,ssas_dance,ssas_music,ssas_theater,ssas_visualarts,ssas_mediaarts,ss_organization,datayear
19645016013254,Rio Hondo Elementary,El Monte City,"11425 Wildflower Road, Arcadia, CA, 91006-5999",,,,PARTICIPATED,FALSE,K,8,714,26.61064426,81.37254902,0,22.12885154,0,0.420168067,72.26890756,0.56022409,4.621848739,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Not applicable - Dance not taught to this grade,Not applicable - Dance not taught to this grade,Not applicable - Dance not taught to this grade,Not applicable - Dance not taught to this grade,Not applicable - Dance not taught to this grade,Not applicable - Dance not taught to this grade,Not applicable - Dance not taught to this grade,Yes,Yes,,None,None,None,None,None,None,None,Some,Some,0,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,All,All,All,All,All,All,All,All,All,1,,Yes,,Not applicable - Theatre not taught to this grade,Not applicable - Theatre not taught to this grade,Not applicable - Theatre not taught to this grade,Not applicable - Theatre not taught to this grade,Not applicable - Theatre not taught to this grade,Not applicable - Theatre not taught to this grade,Yes,Not applicable - Theatre not taught to this grade,Not applicable - Theatre not taught to this grade,,None,None,None,None,None,None,Some,None,None,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,No,No,No,Both,Music Center,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19645016013262,Rio Vista Elementary,El Monte City,"4300 North Esto, El Monte, CA, 91731-1916",,,,PARTICIPATED,FALSE,K,6,405,32.59259259,89.87654321,0,32.09876543,0.49382716,2.962962963,62.71604938,0.24691358,1.481481481,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,All,All,All,All,All,All,All,,,0.5,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,All,All,All,All,All,All,All,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,Yes,Yes,Yes,No,Integrated,Music Center,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19645016013270,Thompson Elementary,El Monte City,"4544 Maxson Road, El Monte, CA, 91732-1798",,,,Participated,FALSE,K,8,31,61.29032258,70.96774194,0,25.80645161,3.225806452,0,70.96774194,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,0.2,Yes (unnamed),No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,No,No,No,Discrete,,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2015-16
19645016013288,Wilkerson Elementary,El Monte City,"2700 North Doreen Avenue, El Monte, CA, 91733-2235",,,,Participated,FALSE,K,6,427,47.07259953,95.31615925,0,10.77283372,0,0,89.22716628,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Not applicable - Grade not present,Not applicable - Grade not present,0.5,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Not applicable - Grade not present,Not applicable - Grade not present,0,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Not applicable - Grade not present,Not applicable - Grade not present,0,,I do not know,No,No,Yes,No,Integrated,,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2015-16
19645016013296,Wright Elementary,El Monte City,"11317 East McGirk Road, El Monte, CA, 91732-1899",,,,PARTICIPATED,FALSE,K,8,792,29.04040404,94.94949495,0,23.61111111,0,0.378787879,75.37878788,0.252525253,0.252525253,0.126262626,0,0,4,0,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I don't know,I don't know,,All,All,All,All,All,All,All,Some,Some,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,No,No,No,Integrated,LA Phil,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19645191930320,Arroyo High,El Monte Union High,"4921 North Cedar Avenue, El Monte, CA, 91732-1099",,,,PARTICIPATED,FALSE,9,12,2161,9.763998149,82.97084683,0.138824618,26.88570106,0.046274873,1.295696437,68.53308653,0.046274873,3.007866728,0.046274873,0,1,11,0,21,14,0.1111,1.5001,0,2.2709,1.482,15,15,15,15,112,81,111,113,0,0,0,0,103,27,87,92,40,12,61,59,1,1,1,1,8,10,11,11,0,0,0,0,9,12,13,18,5,3,9,14,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,,Yes,,Yes,,Yes,,No,,Yes,Yes,No,No,Yes,"LACMA, LA Phil",2018-19
19645191932664,El Monte High,El Monte Union High,"3048 North Tyler Avenue, El Monte, CA, 91731-3365",,,,PARTICIPATED,FALSE,9,12,1805,23.71191136,94.12742382,0,13.24099723,0,0.387811634,85.87257618,0.110803324,0.332409972,0.055401662,0,0,13,2,12,9,0,2.0005,0.25,2.0241,0.8367,0,0,0,0,84,55,77,111,0,2,3,6,55,19,122,176,27,4,15,25,0,0,0,0,9,9,11,13,0,2,2,2,8,9,12,12,2,2,5,9,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,No,,Yes,,Yes,,Yes,,Yes,,No,No,No,No,No,,2018-19
19645191937481,Rosemead High,El Monte Union High,"9063 East Mission Drive, Rosemead, CA, 91770-4411",,,,Participated,FALSE,9,12,1847,17.05468327,80.50893341,0.054141852,48.24038982,0.108283703,1.191120736,47.96968056,0.433134813,1.732539253,0.270709258,0,1,11,0,14,5,0.125,1.2916,0,2.1493,0.4618,1,1,1,1,110,53,76,85,0,0,0,0,150,38,62,99,9,6,11,21,1,1,1,1,9,9,9,11,0,0,0,0,9,12,14,13,1,1,3,4,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,,Yes,,Yes,,Yes,,Yes,,No,I do not know,No,Yes,No,Yes (unnamed),2016-17
19645191938919,Fernando R. Ledesma Continuation High,El Monte Union High,"12347 Ramona Boulevard, El Monte, CA, 91732-2569",,,,PARTICIPATED,FALSE,10,12,345,34.7826087,91.30434783,0.289855072,0.289855072,0,0,97.68115942,0,1.739130435,0,0,0,0,0,33,4,0,0,0,1.4265,0.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,140,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,0,0,2,4,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,TRUE,TRUE,No,,No,,No,,Yes,,Yes,,No,No,No,No,No,,2018-19
19645191995661,South El Monte High,El Monte Union High,"1001 Durfee Avenue, South El Monte, CA, 91733-4409",,,,PARTICIPATED,FALSE,9,12,1300,16.76923077,90.23076923,0.153846154,3.076923077,0.076923077,0.230769231,95.46153846,0.461538462,0.307692308,0.230769231,0,0,10,1,11,8,0,2,1,1.6,0.4,0,0,0,0,132,48,65,95,1,7,1,1,27,56,55,66,69,17,9,17,0,0,0,0,10,10,9,10,1,1,1,1,5,8,8,8,3,5,4,7,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,No,,Yes,,Yes,,Yes,,Yes,,No,No,No,No,No,"MOCA, A Noise Within Theatre, LA Phil",2018-19
19645270119644,Early Learning Program,El Rancho Unified,"9515 Haney Street, Pico Rivera, CA, 90660-3622",,,,PARTICIPATED,FALSE,P,P,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,,,,,,,,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,,,,,,,,,,All,,,,,,,,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,No,No,No,Integrated,,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19645270133835,Ellen Ochoa Prep Academy,El Rancho Unified,"8110 Paramount Boulevard, Pico Rivera, CA, 90660-4814",,,,PARTICIPATED,FALSE,9,12,158,7.594936709,61.39240506,0,1.265822785,0,0.632911392,96.83544304,0,0.632911392,0.632911392,0,0,0,0,2,1,,,0.2,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,No,,No,,Yes,,Yes,,Yes,,No,No,Yes,Yes,Yes,,2018-19
19645271932698,Ruben Salazar Continuation,El Rancho Unified,"9115 Balfour Street, Pico Rivera, CA, 90660-3225",,,,PARTICIPATED,FALSE,9,12,178,17.41573034,56.17977528,0,0,0,0,97.19101124,0,2.808988764,0,0,0,0,0,2,3,0,0,0,0.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,0,0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,No,,No,,No,,Yes,,Yes,,No,No,No,No,No,,2018-19
19645271932706,El Rancho High,El Rancho Unified,"6501 South Passons Boulevard, Pico Rivera, CA, 90660-3373",,,,Participated,FALSE,9,12,2433,9.371146732,62.72092067,0,0.369913687,0.041101521,0.287710645,98.31483765,0.123304562,0.780928894,0,0.082203042,0,8,4,17,15,0,1.5333,0.8,3.3166,3.05,0,0,0,0,20,15,37,37,30,11,15,19,103,50,112,107,33,25,143,245,0,0,0,0,5,6,8,5,3,4,4,4,11,15,17,16,6,14,15,15,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,TRUE,TRUE,TRUE,TRUE,TRUE,No,,Yes,,Yes,,Yes,,Yes,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
19645276013304,Birney Tech Academy,El Rancho Unified,"8501 Orange Avenue, Pico Rivera, CA, 90660-5543",,,,PARTICIPATED,FALSE,K,5,450,22.44897959,70.74829932,0,0.444444444,0,0.666666667,98,0.444444444,0.444444444,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,,,,Some,Some,Some,I don't know,Some,Some,,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,No,No,No,Integrated,,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19645276013312,Durfee Elementary,El Rancho Unified,"4220 South Durfee Avenue, Pico Rivera, CA, 90660-1709",,,,PARTICIPATED,FALSE,K,5,401,18.78172589,70.05076142,0.249376559,0.997506234,0,2.493765586,95.51122195,0,0.748129676,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,No,No,No,,,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19645276013338,Magee Academy of Arts & Sciences,El Rancho Unified,"8200 Serapis Avenue, Pico Rivera, CA, 90660-5141",,,,PARTICIPATED,FALSE,K,5,423,34.46601942,72.08737864,0,0.472813239,0,0.709219858,95.74468085,0.472813239,2.600472813,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Not applicable - Theatre not taught to this grade,Yes,Yes,Yes,Yes,Yes,,,,,None,Some,Some,All,Some,Some,Not applicable - grade not present,Not applicable - grade not present,Not applicable - grade not present,0,Music Center,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,No,Yes,No,Integrated,The Getty,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19645276013353,North Ranchito Elementary,El Rancho Unified,"8837 East Olympic Boulevard, Pico Rivera, CA, 90660-2336",,,,Participated,FALSE,K,5,442,38.95216401,79.27107062,0,1.131221719,0,0.226244344,97.73755656,0,0.678733032,0.226244344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - grade not present,Not applicable - grade not present,Not applicable - grade not present,All,All,All,All,All,All,All,Not applicable - grade not present,Not applicable - grade not present,Not applicable - grade not present,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,,,,No,,Integrated,,FALSE,,,,,,,,,,,,,,,,,,,,,2017-18
19645276013379,Rio Vista Elementary,El Rancho Unified,"8809 Coffman-Pico Road, Pico Rivera, CA, 90660-3226",,,,PARTICIPATED,FALSE,K,5,475,20,70.32258065,0,0.842105263,0,0,97.05263158,0.421052632,1.263157895,0.421052632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,0,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,No,No,No,No,Integrated,,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19645276013387,Rivera Elementary,El Rancho Unified,"7250 Citronell Street, Pico Rivera, CA, 90660-4020",,,,PARTICIPATED,FALSE,K,5,631,24.68152866,69.58598726,0,0,0,0,98.73217116,0.316957211,0.950871632,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Not applicable - Music not taught to this grade,Not applicable - Music not taught to this grade,Not applicable - Music not taught to this grade,,,,,All,Some,Some,None,None,None,,,,0,Music Center ,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,None,,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,Yes,No,No,Discrete,Blue Ribbon Society,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19645276013403,South Ranchito Dual Language Academy,El Rancho Unified,"5241 South Passons Boulevard, Pico Rivera, CA, 90660-2826",,,,PARTICIPATED,FALSE,K,5,528,42.61036468,75.4318618,0,0.378787879,0.189393939,0,98.67424242,0,0.568181818,0.189393939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,I don't know,I don't know,I don't know,I don't know,I don't know,,,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
